,position,streams,date,url,track_name,artist,region
18344,45,22269,2020-01-02,https://open.spotify.com/track/5pktQTAcKamiILPjUZbCLs,Kawasaki,Jamaika,dk
18345,46,22058,2020-01-02,https://open.spotify.com/track/4HjkaUTOYnOI28nMf3qxqN,La Varrio,Jamaika,dk
18346,47,21837,2020-01-02,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,dk
18347,48,21594,2020-01-02,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,dk
18348,49,21335,2020-01-02,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,dk
18349,50,21158,2020-01-02,https://open.spotify.com/track/2zykitlpirl2soC7LwtWP3,Protokol,Jamaika,dk
18350,1,85184,2020-01-03,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv,PUB G (feat. Branco & Larry 44),LOLO,dk
18351,2,84695,2020-01-03,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,dk
18352,3,70679,2020-01-03,https://open.spotify.com/track/4vdIHpg2MlGO6WnHZE6oeW,Sektion (feat. Branco & Gilli),Benny Jamz,dk
18353,4,62399,2020-01-03,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw,Kærlighed (feat. Gilli & Kesi),ATYPISK,dk
18354,5,60295,2020-01-03,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,dk
18355,6,58215,2020-01-03,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,dk
18356,7,55424,2020-01-03,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,dk
18357,8,47511,2020-01-03,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3,Flytilstand,Benny Jamz,dk
18358,9,47266,2020-01-03,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT,Ben,Tessa,dk
18359,10,46897,2020-01-03,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,dk
18360,11,46805,2020-01-03,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ,London Town,"Branco, Gilli",dk
18361,12,45746,2020-01-03,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8,Sjakalina,Tessa,dk
18362,13,44798,2020-01-03,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,dk
18363,14,44555,2020-01-03,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,dk
18364,15,43355,2020-01-03,https://open.spotify.com/track/0qgqH6VqlkIXj45e5tTFCH,VERDEN VENDER,"Branco, Gilli",dk
18365,16,40323,2020-01-03,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0,Balou,Benny Jamz,dk
18366,17,39654,2020-01-03,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY,Fuck Af (feat. Milbo),Fie Laursen,dk
18367,18,38625,2020-01-03,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,dk
18368,19,38278,2020-01-03,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,dk
18369,20,37978,2020-01-03,https://open.spotify.com/track/7IlYDWKUtjuQ1xPf6KAzWc,Shopping (feat. Kesi & Stepz),Benny Jamz,dk
