,position,streams,date,url,track_name,artist,region
68,19,22252,2020-01-02,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS,Trampoline,"SHAED, ZAYN",nz
69,20,22146,2020-01-02,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",nz
70,21,21100,2020-01-02,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,nz
71,22,20698,2020-01-02,https://open.spotify.com/track/5v7h5vQgCJKZT5vB3I9s3o,In the Air,L.A.B.,nz
72,23,20634,2020-01-02,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P,Long Gone,SIX60,nz
73,24,19929,2020-01-02,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,nz
74,25,18695,2020-01-02,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",nz
75,26,18484,2020-01-02,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,nz
76,27,18181,2020-01-02,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,nz
77,28,17817,2020-01-02,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,nz
78,29,17808,2020-01-02,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,nz
79,30,17665,2020-01-02,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,nz
80,31,17529,2020-01-02,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,nz
81,32,16866,2020-01-02,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,nz
82,33,16528,2020-01-02,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,nz
83,34,16297,2020-01-02,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb,Raining,SIX60,nz
84,35,16052,2020-01-02,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,nz
85,36,15866,2020-01-02,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,nz
86,37,15865,2020-01-02,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,nz
87,38,14937,2020-01-02,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",nz
88,39,14849,2020-01-02,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,nz
89,40,14558,2020-01-02,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,nz
90,41,14125,2020-01-02,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy,Engineers,Hp Boyz,nz
91,42,14024,2020-01-02,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls,Sunday Morning,Mitch James,nz
92,43,13634,2020-01-02,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,nz
93,44,13450,2020-01-02,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",nz
94,45,13245,2020-01-02,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt,Soaked,BENEE,nz
95,46,13205,2020-01-02,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,nz
96,47,13056,2020-01-02,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,Don’t Forget Your Roots,SIX60,nz
97,48,12689,2020-01-02,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Lizzo,nz
98,49,12541,2020-01-02,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,nz
99,50,12466,2020-01-02,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,nz
100,1,46073,2020-01-03,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,nz
101,2,46063,2020-01-03,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,nz
102,3,36802,2020-01-03,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,nz
103,4,35234,2020-01-03,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,Glitter,BENEE,nz
104,5,33838,2020-01-03,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,nz
105,6,33717,2020-01-03,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),Drax Project,nz
106,7,32679,2020-01-03,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,nz
107,8,29906,2020-01-03,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,nz
108,9,28692,2020-01-03,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,nz
109,10,27897,2020-01-03,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,nz
110,11,27725,2020-01-03,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,nz
111,12,26942,2020-01-03,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,nz
112,13,26302,2020-01-03,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1,Please Don't Go,SIX60,nz
113,14,26200,2020-01-03,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,nz
114,15,25808,2020-01-03,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6,The Greatest,SIX60,nz
115,16,25463,2020-01-03,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,nz
116,17,24015,2020-01-03,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,nz
117,18,23035,2020-01-03,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,nz
118,19,22995,2020-01-03,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,nz
119,20,22886,2020-01-03,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS,Trampoline,"SHAED, ZAYN",nz
120,21,22043,2020-01-03,https://open.spotify.com/track/5v7h5vQgCJKZT5vB3I9s3o,In the Air,L.A.B.,nz
121,22,21877,2020-01-03,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,nz
122,23,21732,2020-01-03,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",nz
123,24,21144,2020-01-03,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,nz
124,25,20640,2020-01-03,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P,Long Gone,SIX60,nz
125,26,19270,2020-01-03,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,nz
126,27,18502,2020-01-03,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,nz
127,28,18361,2020-01-03,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,nz
128,29,18176,2020-01-03,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",nz
129,30,18130,2020-01-03,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,nz
130,31,18072,2020-01-03,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,nz
131,32,17540,2020-01-03,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,nz
132,33,17424,2020-01-03,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,nz
133,34,17019,2020-01-03,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,nz
134,35,16968,2020-01-03,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,nz
135,36,16706,2020-01-03,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,nz
136,37,16599,2020-01-03,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,nz
137,38,16195,2020-01-03,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb,Raining,SIX60,nz
138,39,15386,2020-01-03,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,nz
139,40,14936,2020-01-03,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls,Sunday Morning,Mitch James,nz
140,41,14790,2020-01-03,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,nz
141,42,14574,2020-01-03,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy,Engineers,Hp Boyz,nz
142,43,14383,2020-01-03,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",nz
143,44,13698,2020-01-03,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,nz
144,45,13643,2020-01-03,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,nz
145,46,13627,2020-01-03,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt,Soaked,BENEE,nz
146,47,13524,2020-01-03,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,nz
147,48,13206,2020-01-03,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",nz
148,49,13027,2020-01-03,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,nz
149,50,12967,2020-01-03,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,Tones And I,nz
150,1,43837,2020-01-04,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,nz
151,2,43649,2020-01-04,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,nz
152,3,34125,2020-01-04,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,nz
153,4,32950,2020-01-04,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,Glitter,BENEE,nz
154,5,31781,2020-01-04,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,nz
155,6,31680,2020-01-04,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),Drax Project,nz
